ShopName,URL_Shop,province,Category,Type,name,price,unit,standard
ชาออแกนิคฮอมใจของบ้านตื่นรู้เชียงดาวเชียงใหม่,www.dgtfarm.com/DARAGAFarm,เชียงใหม่,ผลไม้,สละพันธุ์เนินวง,สละพันธ์ุเนินวง จากสวนตาเหน่ง,70,กิโลกรัม,Organic Thailand
เชิงเชาว์,www.dgtfarm.com/cherngchao,สิงห์บุรี,สินค้าแปรรูป,เห้ดถั่งเช่าสีทอง,เห็ดถั่งเช่าสีทองอินทรีย์ 100% ชนิดผง,550,กระปุก,กำลังขอใบรับรอง GAP
เชียงดาผู้กองทิน,www.dgtfarm.com/pranomkomlert,ลพบุรี,เครื่องสำอาง,สบู่,ครีมทามือรังไหมผสมน้ำมันดอกทานตะวัน,60,กล่อง,GAP
โชคสีทอง,www.dgtfarm.com/wimonrut,พิจิตร,ข้าวและธัญพืช,ข้าวเจ๊กเชยเสาไห้,ข้าวเจ๊กเชยเสาไห้,100,ขวด,GAP
ไซแอ้มฟาร์ม,www.dgtfarm.com/Sayamfarm,พะเยา,ผลไม้,แคนตาลูปเบอร์ใหญ่(1),แคนตาลูป,120,กิโลกรัม,PGS
ไซแอ้มฟาร์ม,www.dgtfarm.com/Sayamfarm,พะเยา,สินค้าแปรรูป,งาดำ,งาดำอบไฟอ่อน,60,ซอง,PGS
ไซแอ้มฟาร์ม,www.dgtfarm.com/Sayamfarm,พะเยา,ผลไม้,เมล่อน,เมล่อน,70,กิโลกรัม,PGS
ณัฐพล ฟาร์ม,www.dgtfarm.com/Natthapol,พะเยา,ผลไม้,อินทผลัม,อินทผลัมสด พันธุ์ โคไนซี่ Out of Stock,600,กิโลกรัม,SDGsPGS
ดงเย็นโมเดล,www.dgtfarm.com/dongyen,อุดรธานี,ผลไม้,ส้มโอ,ส้มโอทองดี,70,กิโลกรัม,GAP
ดอยยิ้ม,www.dgtfarm.com/DoiYim,เชียงราย,ผลไม้,กล้วยน้ำว้า,กล้วยน้ำว้า,45,หวี,GAP
ดอยยิ้ม,www.dgtfarm.com/DoiYim,เชียงราย,ผลไม้,กล้วยหอม,กล้วยหอม,100,หวี,GAP
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วดริฟ ขนาด 140 กรัม,200,กล่อง,อย.
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วบด ขนาด 200 กรัม แบบคั่วกลาง,130,ถุง,อย.
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วบด ขนาด 200 กรัม แบบคั่วเข้ม,130,ถุง,อย.
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วเมล็ด ขนาด 200 กรัม แบบคั่วเข้ม,120,ถุง,อย.
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วเมล็ด ขนาด 500 กรัม แบบคั่วกลาง,230,ถุง,อย.
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วเมล็ด ขนาด 500 กรัม แบบคั่วเข้ม,230,ถุง,อย.
ดอยสะเก็ดคอฟฟี่กรีน,www.dgtfarm.com/doisaketcoffeegreen,เชียงใหม่,สินค้าแปรรูป,กาแฟอราบิก้า,กาแฟคั่วเมล็ด ขนาด 500 กรัม แบบคั่วอ่อน,230,ถุง,อย.
ดาด้ามัลเบอร์รี่ฟาร์ม,www.dgtfarm.com/DA0837624919,สุโขทัย,ผัก,ใบมะกรูด,มะกรูดเด็ดใบ,120,กิโลกรัม,gap
ดาด้ามัลเบอร์รี่ฟาร์ม,www.dgtfarm.com/DA0837624919,สุโขทัย,ผลไม้,มะนาว,มะนาวแป้น,6,ลูก,gap
ดาวทองฟาร์ม,www.dgtfarm.com/nadaowthongfarm,อำนาจเจริญ,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวกล้องงอกหอมมะลิอินทรีย์สามก๊ก,120,กิโลกรัม,IFOAM
ดาวทองฟาร์ม,www.dgtfarm.com/nadaowthongfarm,อำนาจเจริญ,ข้าวและธัญพืช,ข้าวเหนียวแดง,ข้าวเหนียวแดงอินทรีย์สามก๊ก,79,กิโลกรัม,IFOAM
ดาวทองฟาร์ม,www.dgtfarm.com/nadaowthongfarm,อำนาจเจริญ,ผลไม้,มะม่วงน้ำดอกไม้สีทอง,มะม่วงน้ำดอกไม้สีทอง ออร์แกนิค,55,กิโลกรัม,IFOAM
ดาวอินคา,www.dgtfarm.com/chatchawanfarm,ลำพูน,สินค้าแปรรูป,ชาดาวอินคาผสมบ๊วย,ชาดาวอินคาผสมบ๊วย,15,ขวด,GAP
ดาวอินคา,www.dgtfarm.com/chatchawanfarm,ลำพูน,สินค้าแปรรูป,ชาใบถั่วดาวอินคา,ชาใบถั่วดาวอินคา,60,ซอง,GAP
ดาวอินคา,www.dgtfarm.com/chatchawanfarm,ลำพูน,สินค้าแปรรูป,ถั่วดาวอินคา อบกรอบ,ถั่วดาวอินคาอบกรอบ 100 กรัม,100,ซอง,GAP
ดาวอินคา,www.dgtfarm.com/chatchawanfarm,ลำพูน,สินค้าแปรรูป,น้ำมันถั่วดาวอินคา,น้ำมันถั่วดาวอินคา,800,ขวด,GAP
ดาวอินคา,www.dgtfarm.com/chatchawanfarm,ลำพูน,สินค้าแปรรูป,เมล็ดเพาะดาวอินคา,เมล็ดเพาะดาวอินคา,60,กล่อง,GAP
ดู่น้อย ผักผ่อง,www.dgtfarm.com/qdunoishop,ศรีสะเกษ,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิอินทรีย์ ขนาด 1 กก.,70,ถุง,ORGANIC
แดรี่โฮม,www.dgtfarm.com/dairyhome,นครราชสีมา,สินค้าแปรรูป,น้ำมันถั่วดาวอินคา,น้ำมันถั่วดาวอินคา,800,ขวด,
ตลาดเกษตรกร,www.dgtfarm.com/Arrfari0915431748,อุทัยธานี,ผัก,ผักสลัดกรีนโอ๊ด,ผักสลัดกรีนโอ๊ค,110,กิโลกรัม,
ต๊ำในลำไยคุณภาพ,www.dgtfarm.com/CHA220624,พะเยา,ผัก,กรีนโอ๊ค,กรีนโอ๊ค,80,กิโลกรัม,GAP
ต๊ำในลำไยคุณภาพ,www.dgtfarm.com/CHA220624,พะเยา,ผัก,บัตเตอร์เฮท,บัตเตอร์เฮท,80,กิโลกรัม,GAP
ต๊ำในลำไยคุณภาพ,www.dgtfarm.com/CHA220624,พะเยา,ผัก,เรดโอ้ค,เรดโอ๊ค,80,กิโลกรัม,GAP
ตุ้ยนุ้ย,www.dgtfarm.com/TUYNUY,กำแพงเพชร,สินค้าแปรรูป,ชาเห็ดหลินจืออบแห้ง,เห็ดหลินจืออบแห้ง,250,แพ็ค,GAP
ทรายแก้ว,www.dgtfarm.com/rungsen,ศรีสะเกษ,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนภูเขาไฟ,250,กิโลกรัม,GAP
ทุ่งทอง1995,www.dgtfarm.com/tungtong,เพชรบูรณ์,ผลไม้,มังคุด,มังคุด 400 บาท/กล่อง,400,กล่อง,Organic Thailand ระยะปรับเปลี่ยน
ทุเรียนจากแปลงเกษตร​ จีเอพี​,www.dgtfarm.com/durianchumpon,ชุมพร,ผัก,มะนาว,มะนาว,35,กิโลกรัม,GAP
ทุเรียนป่าละอู สวนศรีละอู,www.dgtfarm.com/sounsrifarm,ประจวบคีรีขันธ์,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,GAP
ทุเรียนภูเขาไฟสวนบุญอุดม,www.dgtfarm.com/boonudom,ศรีสะเกษ,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนภูเขาไฟ,200,กิโลกรัม,GAP
ไทยสุวรรณ101,www.dgtfarm.com/thaisuwan101,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียน,250,กิโลกรัม,อย
ไทยสุวรรณ101,www.dgtfarm.com/thaisuwan101,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียน,200,กิโลกรัม,USDA
ไทยสุวรรณ101,www.dgtfarm.com/thaisuwan101,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,250,กิโลกรัม,#N/A
ไทยสุวรรณ101,www.dgtfarm.com/thaisuwan101,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,250,กิโลกรัม,GI
ไทยสุวรรณ101,www.dgtfarm.com/thaisuwan101,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,Organic
